,activities.activity_id,similar.klifs_structure_id,similar.fp_similarity
85348,183460,15159,0.0518518518518518
17632,183866,678,0.1551724137931034
10321,183867,9996,0.1205673758865248
12411,183868,9996,0.1398601398601398
132874,183888,9323,0.1851851851851851
169494,184066,3290,0.1506849315068493
106212,184214,5309,0.1707317073170731
88917,184547,11491,0.1644736842105263
129946,184549,14363,0.1838235294117647
3857,184809,971,0.1349693251533742
13273,185158,669,0.1724137931034483
159857,185434,3290,0.5434782608695652
158254,185448,15159,0.0684931506849315
147370,185459,985,0.1020408163265306
202364,185461,6419,0.1096774193548387
186969,185465,968,0.1153846153846153
130501,185694,988,0.448
119573,186093,988,0.2290076335877862
140960,186095,11159,0.2077922077922078
40411,186617,669,0.1357142857142857
164752,186847,3290,0.5434782608695652
34929,187017,988,0.44
143523,187190,11491,0.1515151515151515
127605,187192,10862,0.140625
32189,187842,14662,0.150375939849624
10320,187843,12780,0.131578947368421
135423,188077,3290,0.5555555555555556
201626,188079,3290,0.3275862068965517
61496,188332,3839,0.1320754716981132
54666,188334,-1,
135419,188498,11491,0.1496598639455782
119575,188500,3540,0.2540983606557377
191655,189002,785,0.3176470588235294
24998,189072,678,0.1415929203539823
38599,189074,7206,0.1313868613138686
8813,189075,678,0.1382113821138211
102042,189082,844,0.3309859154929577
108235,189083,9323,0.1645569620253164
136302,189085,4815,0.1755725190839694
180196,189317,3290,1.0
103095,189324,15159,0.0763888888888889
67240,189541,3839,0.1204819277108433
14398,189542,-1,
54626,189543,-1,
127600,189545,14985,0.1443298969072164
139131,189684,983,0.1458333333333333
141100,189686,3578,0.1415929203539823
27662,189835,968,0.1290322580645161
155424,189938,3418,0.203883495145631
13285,190194,14670,0.1439393939393939
16614,190195,678,0.1610169491525423
107138,190497,15159,0.0647482014388489
173979,191000,987,0.1709401709401709
177465,191002,3538,0.208
180694,191181,985,0.1594202898550724
98414,191200,14883,0.112781954887218
107,191437,786,0.5189873417721519
102044,191495,785,0.3097345132743362
113845,191496,9323,0.2052980132450331
154737,191735,3290,0.1639344262295081
207399,191798,986,0.1169590643274853
106832,191941,3839,0.125
19425,191943,-1,
16879,191974,988,0.4296875
12429,192595,678,0.1794871794871795
11344,192596,678,0.1764705882352941
80237,192997,2549,0.0684931506849315
16952,192999,-1,
18683,193001,-1,
70693,193002,14695,0.081081081081081
39968,193003,-1,
83683,193034,5309,0.1550387596899224
60006,193244,10920,0.248
123751,193246,7970,0.2
201441,193530,14858,0.3086419753086419
38598,193784,9996,0.150375939849624
135718,194032,3290,0.3877551020408163
45806,194230,-2,
149535,194459,986,0.1692307692307692
185067,194461,3538,0.1746031746031746
68401,194465,10920,0.2241379310344827
145388,194467,7970,0.2481203007518796
8836,194913,669,0.1632653061224489
183709,195157,3290,0.5
157109,195591,987,0.1785714285714285
177458,195593,7970,0.1956521739130435
63475,195594,970,0.2368421052631578
127618,195596,3538,0.217391304347826
144789,195710,971,0.1320754716981132
7250,196125,678,0.1214953271028037
13275,196126,633,0.1379310344827586
96844,196765,988,0.2238805970149253
130453,196767,11159,0.2193548387096774
38597,197207,7206,0.1532258064516129
24995,197209,678,0.128
147498,197417,3290,1.0
127619,198301,9323,0.2176870748299319
176464,198567,3290,0.36
190260,198590,985,0.0993377483443708
206304,198591,986,0.1183431952662721
148818,198996,11491,0.1733333333333333
169329,198998,11159,0.197452229299363
24994,199631,9728,0.123076923076923
34447,199632,678,0.205607476635514
22813,199633,678,0.1416666666666666
23788,199634,679,0.1300813008130081
52001,199647,9323,0.2484076433121019
184729,199878,986,0.1073825503355704
205908,199879,985,0.1069182389937107
76601,200320,988,0.2554744525547445
114325,200322,11330,0.2317880794701986
131688,200323,11491,0.2411347517730496
197335,200325,3538,0.2598425196850393
86870,200326,987,0.1475409836065573
122494,200328,3541,0.2727272727272727
206029,200329,11491,0.1710526315789473
24985,200834,14662,0.1574803149606299
27370,200835,712,0.1372549019607843
111431,200875,844,0.3381294964028777
130151,200876,9323,0.1677419354838709
174499,201167,3290,0.3773584905660377
201599,201194,968,0.1168831168831168
93265,201317,6789,0.1726618705035971
142321,202346,3290,0.3673469387755102
175870,202347,3290,0.5434782608695652
96270,202772,988,0.2307692307692307
122532,202774,11330,0.2253521126760563
52023,202778,10920,0.4090909090909091
178233,202901,986,0.1594202898550724
16619,203308,678,0.1478260869565217
11380,203309,678,0.1652173913043478
161511,203324,9323,0.1890243902439024
130148,203326,9323,0.1753246753246753
107656,203329,844,0.2986111111111111
119160,203330,9323,0.1741935483870967
83659,203611,6789,0.1969696969696969
121757,203697,3839,0.1169590643274853
22123,203698,-1,
88001,203950,11491,0.1554054054054054
104170,203952,3541,0.2682926829268293
161253,203959,987,0.1652892561983471
201907,203961,3540,0.3275862068965517
22803,204540,14204,0.1428571428571428
11386,204541,708,0.1354166666666666
103378,204578,785,0.3039215686274509
138936,204579,4815,0.1678832116788321
113328,204863,5309,0.1775700934579439
73680,204865,5309,0.1653543307086614
149042,205160,11491,0.1456953642384106
127944,205162,11159,0.15625
72127,205163,10920,0.3275862068965517
87282,205165,6018,0.287037037037037
100832,205172,988,0.2272727272727272
176460,205968,3320,0.144927536231884
164131,205975,15159,0.0719424460431654
156281,206412,987,0.1698113207547169
52350,206418,10920,0.2203389830508474
124988,206420,7970,0.2
13292,206915,7206,0.1259259259259259
9603,206916,669,0.1398601398601398
117580,207120,15159,0.072992700729927
204401,207146,986,0.1217948717948717
70716,207170,15159,0.0875
36506,207174,-1,
15169,207390,988,1.0
82649,207587,988,0.2148148148148148
112652,207589,11330,0.2191780821917808
6384,208012,786,0.4418604651162791
17662,208074,678,0.1150442477876106
137146,208325,15159,0.0684931506849315
204139,208341,985,0.1034482758620689
25666,208556,988,0.4516129032258064
132626,208759,983,0.1458333333333333
167911,208761,3554,0.1797752808988764
37526,209244,14204,0.1884057971014492
12419,209245,7206,0.1287878787878787
169339,209465,985,0.1096774193548387
59903,209582,6789,0.1969696969696969
36089,209681,-2,
87775,209701,3839,0.1757575757575757
24342,209702,-1,
18179,209703,-1,
86539,209933,988,0.2180451127819548
122498,209935,11330,0.2222222222222222
112651,209939,988,0.2403100775193798
101300,209941,11330,0.2253521126760563
49749,209942,10920,0.2213740458015267
48977,210400,789,0.3770491803278688
39574,210421,7206,0.1596638655462184
67326,210449,9323,0.1724137931034483
139067,210624,985,0.1081081081081081
16626,211601,14669,0.1271186440677966
7651,211602,680,0.1475409836065573
11423,211603,669,0.2686567164179104
42120,211604,678,0.1964285714285714
160016,211839,3290,0.5555555555555556
181276,211841,3290,0.38
174541,211843,3290,0.1111111111111111
181231,211867,985,0.1125
206180,211868,968,0.1075949367088607
206181,211869,985,0.0949367088607595
144450,212137,988,0.456
11414,212752,7206,0.1317829457364341
16623,212753,14662,0.1587301587301587
174580,213036,985,0.12
133227,213122,5309,0.1587301587301587
63647,213175,3839,0.1234567901234567
13488,213176,-1,
54517,213177,-1,
133226,213179,12463,0.1490683229813664
34454,213196,988,0.44
162060,213397,11491,0.1904761904761904
174583,213399,3538,0.2121212121212121
38584,213927,680,0.1307692307692307
176662,214164,971,0.1257861635220125
136068,214372,3839,0.1162790697674418
32120,214373,-1,
24492,214374,-1,
54522,214554,11491,0.1548387096774193
144448,214556,3540,0.1985294117647058
22810,215028,9996,0.1470588235294117
28563,215029,678,0.1416666666666666
7652,215030,9996,0.1398601398601398
191738,215326,985,0.0933333333333333
88758,215502,3839,0.1333333333333333
21791,215503,-1,
16551,215504,-1,
76573,215507,3839,0.1616766467065868
15930,215508,-1,
14717,215509,-1,
97257,215511,10057,0.1314285714285714
24644,215539,988,0.4516129032258064
31449,215541,988,0.5254237288135594
103219,215717,11491,0.1699346405228758
116499,215719,3538,0.1970802919708029
35638,216259,14204,0.1317829457364341
10319,216260,11049,0.1690140845070422
158339,216291,844,0.2857142857142857
173441,216292,9323,0.1645569620253164
146900,216487,3290,0.3958333333333333
108520,216622,5309,0.1692307692307692
31484,216746,988,0.5254237288135594
160049,217709,3290,0.4347826086956521
188817,217711,3290,0.5
44662,217791,-1,
72117,217880,6789,0.1510791366906475
39850,217991,988,0.4444444444444444
80414,218209,11491,0.1677419354838709
131625,218211,11159,0.20625
68179,218212,10920,0.225
20040,218732,678,0.1842105263157894
181296,218952,985,0.1020408163265306
190656,218983,15159,0.0975609756097561
103862,218989,14695,0.0896551724137931
139967,219135,3839,0.1156069364161849
23704,219137,-1,
21314,219161,988,0.4263565891472868
28558,219982,14662,0.1219512195121951
15538,219983,7206,0.123076923076923
72995,220584,987,0.1612903225806451
103870,220586,3541,0.2539682539682539
126775,220587,11491,0.1589403973509933
150227,220589,14363,0.1865671641791045
47344,220590,10920,0.3109243697478991
110816,220592,6018,0.1949152542372881
138502,220748,971,0.1298701298701298
207400,220786,983,0.101010101010101
6450,221055,708,0.1382978723404255
189610,221352,3290,0.4117647058823529
176650,221354,3290,0.4210526315789473
180077,221362,983,0.1142857142857142
188699,221363,11491,0.0920245398773006
133235,221443,15159,0.0914634146341463
128680,221444,2549,0.0551724137931034
134135,221558,988,0.44
201426,221679,11491,0.1527777777777778
206692,221681,11159,0.2108843537414966
206691,222683,986,0.1124260355029585
158786,222949,6040,0.6296296296296297
167554,223168,15160,0.0916030534351145
210419,224093,985,0.1172413793103448
202609,224094,986,0.1104651162790697
158780,224292,6040,0.6233766233766234
143469,224293,6040,0.7402597402597403
143801,224586,15160,0.0916030534351145
204585,224609,13880,0.1466666666666666
209010,225332,985,0.1476510067114094
186168,225552,6040,0.5975609756097561
205225,226612,986,0.1208053691275167
142347,226772,3039,0.2155172413793103
37010,226774,2549,0.2105263157894736
28273,226775,-1,
28271,226776,-1,
29800,226777,-1,
42372,226778,-1,
85443,226779,14694,0.0869565217391304
200226,226783,968,0.1194029850746268
201393,226827,6040,0.6455696202531646
205749,227242,2259,0.1161290322580645
208779,227903,986,0.1224489795918367
136589,228163,6040,0.6933333333333334
67279,228209,2259,0.1666666666666666
76258,228210,13900,0.2594936708860759
133775,228212,5553,0.1764705882352941
194748,229192,986,0.1153846153846153
206868,230382,986,0.1162790697674418
171788,230623,6040,0.6538461538461539
146970,230625,6040,0.6329113924050633
85438,230636,2271,0.1944444444444444
82690,230637,13900,0.237410071942446
191322,230638,5326,0.1854838709677419
156266,230639,5553,0.1860465116279069
107669,230698,2290,0.1835443037974683
124862,230699,13900,0.3897058823529412
189228,230701,5552,0.1917808219178082
202728,231019,2290,0.1156462585034013
160011,231989,6040,0.7222222222222222
139846,233201,3039,0.1904761904761904
35868,233202,2549,0.2457627118644068
28270,233204,-1,
27335,233205,-1,
31922,233206,-1,
93377,233208,14694,0.0890410958904109
107565,233265,2271,0.1755725190839694
145474,233266,13900,0.3971631205673759
169880,233268,5552,0.1818181818181818
32751,233269,2290,0.1616766467065868
57562,233270,13900,0.4306569343065693
148470,233272,5552,0.1753246753246753
36162,233455,15160,0.0827067669172932
110230,233515,11698,0.1111111111111111
210606,234230,986,0.1208053691275167
208646,234231,985,0.1224489795918367
196429,234232,985,0.1118421052631579
92460,234545,2271,0.1666666666666666
148581,234546,13900,0.2337662337662337
144191,234547,5314,0.1402439024390244
127107,234548,5553,0.1632653061224489
204110,234801,2259,0.0987654320987654
211244,235576,971,0.12
205199,235578,985,0.1280487804878048
125047,235775,6040,0.8615384615384616
158367,235776,6040,0.5783132530120482
202716,236776,985,0.130718954248366
146873,237023,6040,0.620253164556962
81788,237025,6040,0.7222222222222222
196418,237408,2290,0.1073825503355704
206012,238112,986,0.1210191082802547
112617,238322,2271,0.2037037037037037
143750,238323,13900,0.2536231884057971
192228,238325,5553,0.1937984496124031
204536,239525,986,0.1275167785234899
132466,239762,6040,0.7285714285714285
197775,240133,2268,0.1415929203539823
175868,240134,2259,0.1055900621118012
210837,240957,985,0.1133333333333333
210079,240958,986,0.1224489795918367
144344,241110,6040,0.5714285714285714
185441,241111,6040,0.4193548387096774
87475,241114,6040,0.6842105263157895
85427,242447,2271,0.205607476635514
98765,242448,13900,0.237410071942446
186329,242449,5310,0.15625
151659,242450,5553,0.1860465116279069
68193,243764,6040,0.7887323943661971
211120,244114,15073,0.1274509803921568
200866,244174,2260,0.1416666666666666
211441,244915,986,0.120253164556962
146479,245104,6040,0.4430379746835443
205173,245106,6040,0.5641025641025641
159693,245107,6040,0.4941176470588235
189726,245473,15160,0.0676691729323308
187021,245543,2270,0.1461538461538461
206375,245544,2259,0.125
200857,246405,986,0.12
206983,246406,986,0.1124260355029585
94637,246613,2271,0.1721311475409836
99835,246614,13900,0.3381294964028777
165637,246616,5553,0.176056338028169
196393,246862,2270,0.152
186193,247733,3039,0.2177419354838709
71339,247734,2549,0.1935483870967742
39998,247736,-1,
40640,247737,-1,
43187,247738,-1,
87166,247740,14694,0.0884353741496598
55534,248106,15160,0.0769230769230769
204349,249026,985,0.1133333333333333
210355,249027,985,0.1456953642384106
209427,249028,986,0.1111111111111111
135808,249190,3039,0.2123893805309734
78061,249191,2549,0.2181818181818181
37684,249193,-1,
29839,249194,-1,
34464,249195,-1,
40514,249196,-1,
126695,249197,14694,0.0977443609022556
51578,249297,2290,0.165680473372781
87619,249298,13900,0.3724137931034483
163932,249300,5552,0.1719745222929936
39200,249627,15160,0.0827067669172932
157718,249671,2268,0.109090909090909
138539,250563,3039,0.2155172413793103
67515,250564,2549,0.2
35783,250566,-1,
34213,250567,-1,
29640,250568,-1,
43161,250569,-1,
116770,250570,14694,0.0948905109489051
61169,250609,2271,0.2075471698113207
87197,250610,968,0.265625
166128,250611,5326,0.1869918699186991
179427,251013,2290,0.1020408163265306
201798,251839,986,0.1162790697674418
126725,251938,3039,0.4271844660194174
51576,251940,2549,0.2203389830508474
30832,251941,-1,
29832,251942,-1,
18915,251943,-1,
41269,251944,-1,
85430,251945,14694,0.1142857142857142
209312,251949,968,0.0985915492957746
97777,251985,6040,0.7647058823529411
179079,252043,5552,0.1830065359477124
208679,253217,986,0.1213872832369942
164742,253444,6040,0.7285714285714285
126954,253828,2268,0.1226415094339622
135771,254629,3039,0.2100840336134453
51569,254631,2549,0.2155172413793103
29833,254632,-1,
29834,254633,-1,
33913,254634,-1,
43103,254635,-1,
92464,254636,14694,0.0928571428571428
208887,254640,968,0.1167883211678832
207343,254698,6040,0.1578947368421052
209504,255838,985,0.1506849315068493
210923,255839,986,0.1103896103896103
42784,256028,-1,
137944,256086,6040,0.6341463414634146
122189,256153,2271,0.184
145532,256154,13900,0.3263888888888889
159627,256156,5552,0.1655629139072847
48324,256328,15160,0.0769230769230769
43528,256330,15160,0.072992700729927
192777,257371,3039,0.221311475409836
78058,257373,2549,0.1967213114754098
42378,257374,-1,
41862,257375,-1,
40492,257376,-1,
147183,257378,14694,0.0972222222222222
129549,257497,6040,0.6521739130434783
79644,257548,2271,0.1742424242424242
113641,257549,13900,0.3943661971830985
206840,257550,5314,0.1818181818181818
160211,257551,5552,0.1883116883116883
211000,257864,15065,0.2298850574712643
210755,258600,986,0.1129943502824858
142503,258768,3039,0.2454545454545454
51735,258770,2549,0.2072072072072072
30830,258771,-1,
29835,258772,-1,
29836,258773,-1,
40485,258774,-1,
92319,258775,14694,0.1145038167938931
127511,258861,2271,0.1746031746031746
136360,258862,13900,0.3840579710144927
160696,258864,5552,0.2482269503546099
188249,259103,15160,0.0676691729323308
202725,259184,2270,0.1338582677165354
183204,260179,2271,0.168
